"","accession","charge","formula","inchi","inchikey","kegg.compound.id","molecular.mass","monoisotopic.mass","name","n.stars","smiles","chebi.id","query","HMDB","complete.match.noncasesensitive","complete.match.casesensitive","complete.match.firstentry","match.score","annotation.score"
"45",16566,0,"C18H39NO2","InChI=1S/C18H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h17-18,20-21H,2-16,19H2,1H3/t17-,18+/m0/s1","OTKJDMGTUTTYMP-ZWKOTPCHSA-N","C00836",301.5078,301.29808,"sphinganine;(2S,3R)-2-amino-1,3-octadecanediol;(2S,3R)-2-aminooctadecane-1,3-diol;(R-(R*,S*))-2-aminooctadecane-1,3-diol;2-Amino-1,3-dihydroxyoctadecane;C18-dihydrosphingosine;C18-sphinganine;D-erythro-1,3-dihydroxy-2-aminooctadecane;D-erythro-2-amino-1,3-octadecanediol;D-erythro-C18-dihydrosphingosine;d18:0;Dihydrosphingosine;octadecasphinganine;Safingol",3,"CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO",16566,"sphinganine","HMDB0000269;HMDB00269",TRUE,TRUE,TRUE,4,6
"46",16238,0,"C27H33N9O15P2","InChI=1S/C27H33N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H,34,42,43)/t14-,15+,16+,19-,20+,21+,26+/m0/s1","VWWQXMAJTJZDQX-UYBVJOGSSA-N","C00016",785.5501,785.15714,"FAD;Adenosine 5'-(trihydrogen pyrophosphate), 5'-5'-ester with riboflavine;adenosine 5'-[3-(riboflavin-5'-yl) dihydrogen diphosphate];Flavin adenine dinucleotide;FLAVIN-ADENINE DINUCLEOTIDE;Riboflavin 5'-(trihydrogen diphosphate), 5'-5'-ester with adenosine;Riboflavin 5'-adenosine diphosphate",3,"Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)COP(O)(=O)OP(O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n3cnc4c(N)ncnc34)c2cc1C",16238,"flavin adenine dinucleotide (FAD)","HMDB0001248;HMDB01248",FALSE,FALSE,FALSE,0.5,6
"47",37154,-1,"C4H3O4","InChI=1S/C4H4O4/c5-3(6)1-2-4(7)8/h1-2H,(H,5,6)(H,7,8)/p-1/b2-1+","VZCYOOQTPOCHFL-OWOJBTEDSA-M",NA,115.06422,115.00368,"fumarate(1-);(2E)-3-carboxyacrylate;fumarate monoanion;hydrogen fumarate",3,"OC(=O)\C=C\C([O-])=O",37154,"fumarate",NA,FALSE,FALSE,FALSE,0.5,0
"48",73705,0,"C10H16N2O7","InChI=1S/C10H16N2O7/c11-5(9(16)17)1-3-7(13)12-6(10(18)19)2-4-8(14)15/h5-6H,1-4,11H2,(H,12,13)(H,14,15)(H,16,17)(H,18,19)/t5-,6-/m0/s1","OWQDWQKWSLFFFR-WDSKDSINSA-N","C05282",276.2432,276.09575,"gamma-Glu-Glu;(5-L-Glutamyl)-L-glutamate;gamma-Glutamylglutamate;gamma-L-Glu-L-Glu",3,"N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O",73705,"gamma-glutamylglutamate","HMDB0011737;HMDB11737",TRUE,FALSE,FALSE,2,6
"49",24265,0,"C6H11O7",NA,NA,NA,195.148,195.05048,"gluconate",3,NA,24265,"gluconate",NA,TRUE,TRUE,TRUE,4,0
"50",15428,0,"C2H5NO2","InChI=1S/C2H5NO2/c3-1-2(4)5/h1,3H2,(H,4,5)","DHMQDGOQFOQNFH-UHFFFAOYSA-N","C00037",75.06664,75.03203,"glycine;Aminoacetic acid;Aminoessigsaeure;aminoethanoic acid;G;Gly;Glycin;Glycocoll;Glykokoll;Glyzin;H2N-CH2-COOH;Hgly;Leimzucker",3,"NCC(O)=O",15428,"glycine","HMDB0000123;HMDB00123",TRUE,TRUE,TRUE,4,6
"51",29746,-1,"C26H42NO6","InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/p-1/t14-,15+,16-,17-,18+,19+,20-,21+,24+,25+,26-/m1/s1","RFDAIACWWDREDC-FRVQLJSFSA-M","C01921",464.61482,464.30176,"glycocholate",3,"[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])C[C@H](O)[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCC(=O)NCC([O-])=O",29746,"glycocholate","HMDB0000138;HMDB00138",TRUE,TRUE,TRUE,4,6
"52",131444,-1,"C3H6N3O2","InChI=1S/C3H7N3O2/c4-3(5)6-1-2(7)8/h1H2,(H,7,8)(H4,4,5,6)/p-1","BPMFZUMJYQTVII-UHFFFAOYSA-M",NA,116.099,116.04655,"guanidinoacetate",3,"C(C([O-])=O)NC(=N)N",131444,"guanidinoacetate",NA,TRUE,TRUE,TRUE,4,0
"53",27570,0,"C6H9N3O2","InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)","HNDVDQJCIGZPNO-UHFFFAOYSA-N","C00768",155.15468,155.06948,"histidine;alpha-Amino-1H-imidazole-4-propionic acid;DL-Histidine;Histidin;histidina",3,"NC(Cc1c[nH]cn1)C(O)=O",27570,"histidine",NA,TRUE,TRUE,TRUE,4,3
"54",17650,0,"C21H30O5","InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1","JYGXADMDTFJGBT-VWUMJDOOSA-N","C00735",362.4599,362.20932,"cortisol;(11beta)-11,17,21-trihydroxypregn-4-ene-3,20-dione;11beta,17alpha,21-Trihydroxy-4-pregnene-3,20-dione;11beta-hydrocortisone;17-hydroxycorticosterone;4-pregnen-11beta,17alpha,21-triol-3,20-dione;hidrocortisona;Hydrocortisone;hydrocortisonum;Kendall's compound F;Reichstein's substance M",3,"[H][C@@]12CCC3=CC(=O)CC[C@]3(C)[C@@]1([H])[C@@H](O)C[C@@]1(C)[C@@]2([H])CC[C@]1(O)C(=O)CO",17650,"cortisol","HMDB00063;HMDB0000063",TRUE,TRUE,TRUE,4,6
"55",16668,0,"C2H7NO2S","InChI=1S/C2H7NO2S/c3-1-2-6(4)5/h1-3H2,(H,4,5)","VVIUBCNYACGLLV-UHFFFAOYSA-N","C00519",109.14852,109.01975,"hypotaurine;2-Aminoethanesulfinic acid",3,"NCCS(O)=O",16668,"hypotaurine","HMDB00965;HMDB0000965",TRUE,TRUE,TRUE,4,6
"56",17596,0,"C10H12N4O5","InChI=1S/C10H12N4O5/c15-1-4-6(16)7(17)10(19-4)14-3-13-5-8(14)11-2-12-9(5)18/h2-4,6-7,10,15-17H,1H2,(H,11,12,18)/t4-,6-,7-,10-/m1/s1","UGQMRVRMYYASKQ-KQYNXXCUSA-N","C00294",268.2261,268.08077,"inosine;9-beta-D-ribofuranosyl-9H-purin-6-ol;9-beta-D-ribofuranosylhypoxanthine;hypoxanthine D-riboside;hypoxanthosine;i;Inosin;inosina;inosinum",3,"OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(O)ncnc12",17596,"inosine","HMDB00195;HMDB0000195",TRUE,TRUE,TRUE,4,6
"57",17268,0,"C6H12O6","InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H/t1-,2-,3-,4+,5-,6-","CDAISMWEOUEBRE-GPIVLXJGSA-N","C00137",180.15588,180.06339,"myo-inositol;(1r,2R,3S,4s,5R,6S)-cyclohexane-1,2,3,4,5,6-hexol;1,2,3,4,5,6-HEXAHYDROXY-CYCLOHEXANE;1,2,3,5/4,6-cyclohexanehexol;1D-myo-Inositol;1L-myo-Inositol;Bios I;cis-1,2,3,5-trans-4,6-cyclohexanehexol;Cyclohexitol;D-myo-Inositol;Dambose;i-inositol;inosite;Inositol;Ins;L-myo-Inositol;Meat sugar;meso-Inositol;Myoinositol",3,"O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O",17268,"myo-inositol","HMDB0000211;HMDB00211",TRUE,TRUE,TRUE,4,6
"58",24898,0,"C6H13NO2",NA,NA,NA,131.175,131.09463,"isoleucine;Hile;rel-(2R,3R)-2-amino-3-methylpentanoic acid",3,NA,24898,"isoleucine",NA,TRUE,TRUE,TRUE,4,0
"59",84981,-2,"C6H9NO4","InChI=1S/C6H11NO4/c7-4(6(10)11)2-1-3-5(8)9/h4H,1-3,7H2,(H,8,9)(H,10,11)/p-2","OYIFNHCXNCRBQI-UHFFFAOYSA-L",NA,159.1411,159.05425,"2-aminoadipate(2-);alpha-aminoadipate",3,"NC(CCCC([O-])=O)C([O-])=O",84981,"2-aminoadipate",NA,FALSE,FALSE,FALSE,0.5,0
"60",18211,0,"C6H13N3O3","InChI=1S/C6H13N3O3/c7-4(5(10)11)2-1-3-9-6(8)12/h4H,1-3,7H2,(H,10,11)(H3,8,9,12)","RHGKLRLOHDJJDR-UHFFFAOYSA-N",NA,175.18584,175.09569,"citrulline;2-Amino-5-uredovaleric acid;Cit;citrulina;Citrullin;DL-2-amino-5-ureidovaleric acid;dl-citrulline;N(5)-(aminocarbonyl)-DL-ornithine;N(5)-(aminocarbonyl)ornithine;N(5)-carbamoyl-DL-ornithine",3,"NC(CCCNC(N)=O)C(O)=O",18211,"citrulline",NA,TRUE,TRUE,TRUE,4,0
"61",17716,0,"C12H22O11","InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5+,6+,7-,8-,9-,10-,11?,12+/m1/s1","GUBGYTABKSRVRQ-QKKXKWKRSA-N","C00243",342.297,342.11621,"lactose;(+)-lactose;(Gal)1 (Glc)1;1-beta-D-Galactopyranosyl-4-D-glucopyranose;4-(beta-D-galactosido)-D-glucose;4-O-beta-D-galactopyranosyl-D-glucose;beta-D-Gal-(1->4)-D-Glc;beta-D-Galp-(1->4)-D-Glcp;beta-Gal1,4-Glc;D-lactose;Galbeta1-4Glc;Lac;lactobiose;Laktobiose;Laktose;Milchzucker;Milk sugar;WURCS=2.0/2,2,1/[a2122h-1x_1-5][a2112h-1b_1-5]/1-2/a4-b1",3,"OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O",17716,"lactose","HMDB35312;HMDB0035312;HMDB00186;HMDB0000186",TRUE,TRUE,TRUE,4,6
"62",25017,0,"C6H13NO2","InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)","ROHFNLRQFUQHCH-UHFFFAOYSA-N","C16439",131.17296,131.09463,"leucine;(+-)-Leucine;(RS)-Leucine;2-amino-4-methylpentanoic acid;DL-Leucine;Hleu;L;Leu;Leucin;Leuzin",3,"CC(C)CC(N)C(O)=O",25017,"leucine",NA,TRUE,TRUE,TRUE,4,3
"63",25115,NA,NA,NA,NA,NA,NA,NA,"malate;malate anion;malates;malic acid anion",3,NA,25115,"malate",NA,TRUE,TRUE,TRUE,4,0
"64",16811,0,"C5H11NO2S","InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)","FFEARJCKVFRZRR-UHFFFAOYSA-N","C01733",149.21238,149.05105,"methionine;2-amino-4-(methylsulfanyl)butanoic acid;2-amino-4-(methylthio)butanoic acid;2-Amino-4-(methylthio)butyric acid;alpha-amino-gamma-methylmercaptobutyric acid;DL-Methionine;Hmet;M;Met;Methionin;metionina;Racemethionine",3,"CSCCC(N)C(O)=O",16811,"methionine","HMDB0033951;HMDB33951",TRUE,TRUE,TRUE,4,6
"65",17154,0,"C6H6N2O","InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)","DFPAKSUCGFBDDF-UHFFFAOYSA-N","C00153",122.12472,122.04801,"nicotinamide;3-carbamoylpyridine;3-pyridinecarboxamide;beta-pyridinecarboxamide;m-(aminocarbonyl)pyridine;niacin;Niacinamide;niamide;Nicotinamid;nicotinamida;nicotinamidum;nicotine acid amide;nicotine amide;nicotinic acid amide;nicotinic amide;Nicotinsaeureamid;nicotylamide;Nikotinamid;Nikotinsaeureamid;pyridine-3-carboxylic acid amide;vitamin B3;Vitamin PP",3,"NC(=O)c1cccnc1",17154,"nicotinamide","HMDB01406;HMDB0001406",TRUE,TRUE,TRUE,4,6
"66",18257,0,"C5H12N2O2","InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)","AHLPHDHHMVZTML-UHFFFAOYSA-N","C01602",132.16106,132.08988,"ornithine;2,5-Diaminopentanoic acid;2,5-Diaminovaleric acid;DL-Ornithine;Orn",3,"NCCCC(N)C(O)=O",18257,"ornithine","HMDB32455",TRUE,TRUE,TRUE,4,6
"67",30839,-1,"C5H3N2O4","InChI=1S/C5H4N2O4/c8-3-1-2(4(9)10)6-5(11)7-3/h1H,(H,9,10)(H2,6,7,8,11)/p-1","PXQPEWDEAKTCGB-UHFFFAOYSA-M",NA,155.0883,155.00983,"orotate",3,"[O-]C(=O)c1cc(=O)[nH]c(=O)[nH]1",30839,"orotate",NA,TRUE,TRUE,TRUE,4,0
"68",32372,-1,"C16H29O2","InChI=1S/C16H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h7-8H,2-6,9-15H2,1H3,(H,17,18)/p-1/b8-7-","SECPZKHBENQXJG-FPLPWBNLSA-M",NA,253.40026,253.2173,"palmitoleate;(16:1n7);(9Z)-hexadecenoate;(Z)-9-hexadecenoate;(Z)-hexadec-9-enoate;9-cis-hexadecenoate;cis-9-hexadecenoate;cis-Delta(9)-hexadecenoate;palmitolinoleate;zoomarate",3,"CCCCCC\C=C/CCCCCCCC([O-])=O",32372,"palmitoleate (16:1n7)",NA,FALSE,FALSE,FALSE,0.5,0
"69",28044,0,"C9H11NO2","InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)","COLNVLDHVKWLRT-UHFFFAOYSA-N","C02057",165.18918,165.07898,"phenylalanine;alpha-Amino-beta-phenylpropionic acid;DL-Phenylalanine;F;fenilalanina;PHE;Phenylalanin",3,"NC(Cc1ccccc1)C(O)=O",28044,"phenylalanine",NA,TRUE,TRUE,TRUE,4,3
"70",26271,0,"C5H9NO2","InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)","ONIBWKKTOPOVIA-UHFFFAOYSA-N","C16435",115.1305,115.06333,"proline;DL-Proline;Hpro;Prolin;prolina;pyrrolidine-2-carboxylic acid",3,"OC(=O)C1CCCN1",26271,"proline",NA,TRUE,TRUE,TRUE,4,3
"71",24996,-1,"C3H5O3","InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)/p-1","JVTAAEKCZFNVCJ-UHFFFAOYSA-M","C01432",89.07,89.02442,"lactate;2-hydroxypropanoic acid, ion(1-);2-hydroxypropionate;b-lactate;beta-lactate;MeCH(OH)CO2 anion",3,"CC(O)C([O-])=O",24996,"lactate","HMDB0144295",TRUE,TRUE,TRUE,4,6
"72",17310,0,"C8H9NO3","InChI=1S/C8H9NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,4,10,12H,3H2,1H3","RADKZDMFGJYCBB-UHFFFAOYSA-N","C00250",167.162,167.05824,"pyridoxal;3-HYDROXY-5-(HYDROXYMETHYL)-2-METHYLISONICOTINALDEHYDE;pyridoxaldehyde",3,"[H]C(=O)c1c(CO)cnc(C)c1O",17310,"pyridoxal","HMDB0001545;HMDB01545",TRUE,TRUE,TRUE,4,6
"73",17336,0,"C20H30O","InChI=1S/C20H30O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,21H,7,10,14-15H2,1-5H3/b9-6+,12-11+,16-8+,17-13+","FPIPGXGPPPQFEQ-OVSJKPMPSA-N","C00473;C17276",286.459,286.22967,"all-trans-retinol;(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraen-1-ol;(all-E)-3,7-dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraen-1-ol;all-trans retinol;all-trans-retinyl alcohol;all-trans-vitamin A;all-trans-vitamin A alcohol;Alphalin;Aquasol A;Chocola A;retinol;retinol (vit A);retinolum;trans-retinol;vitamin A;vitamin A alcohol;Vitamin A1;vitamin A1 alcohol",3,"C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C",17336,"retinol (Vitamin A)","HMDB00305;HMDB0000305",FALSE,FALSE,FALSE,0.5,6
"74",30762,-1,"C7H5O3","InChI=1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H,(H,9,10)/p-1","YGSDEFSMJLZEOE-UHFFFAOYSA-M","C00805",137.1128,137.02442,"salicylate;2-hydroxybenzoic acid ion(1-);o-hydroxybenzoate;sal",3,"Oc1ccccc1C([O-])=O",30762,"salicylate","HMDB0001895;HMDB01895",TRUE,TRUE,TRUE,4,6
"75",17822,0,"C3H7NO3","InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)","MTCFGRXMJLQNBG-UHFFFAOYSA-N","C00716",105.09262,105.04259,"serine;2-amino-3-hydroxypropanoic acid;2-Amino-3-hydroxypropionic acid;3-Hydroxyalanine;Serin",3,"NC(CO)C(O)=O",17822,"serine",NA,TRUE,TRUE,TRUE,4,3
"76",28790,0,"C10H12N2O","InChI=1S/C10H12N2O/c11-4-3-7-6-12-10-2-1-8(13)5-9(7)10/h1-2,5-6,12-13H,3-4,11H2","QZAYGJVTTNCVMB-UHFFFAOYSA-N","C00780",176.215,176.09496,"serotonin;3-(2-Aminoethyl)-1H-indol-5-ol;5-HT;5-Hydroxytryptamine;Enteramine;serotonine;thrombocytin;thrombotonin",3,"C1=CC(=CC=2C(=CNC12)CCN)O",28790,"serotonin","HMDB0000259;HMDB00259",TRUE,TRUE,TRUE,4,6
"77",15891,0,"C2H7NO3S","InChI=1S/C2H7NO3S/c3-1-2-7(4,5)6/h1-3H2,(H,4,5,6)","XOAAWQZATWQOTB-UHFFFAOYSA-N","C00245",125.148,125.01466,"taurine;2-Aminoethanesulfonic acid;2-aminoethyl sulfonate;Aminoethylsulfonic acid;beta-aminoethylsulfonic acid",3,"C(CS(O)(=O)=O)N",15891,"taurine","HMDB00251;HMDB0000251",TRUE,TRUE,TRUE,4,6
"78",16199,0,"CH4N2O","InChI=1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)","XSQUKJJJFZCRTK-UHFFFAOYSA-N","C00086",60.05534,60.03236,"urea;1728;Carbamide;carbonyldiamide;E927b;H2NC(O)NH2;Harnstoff;Karbamid;ur;uree",3,"NC(N)=O",16199,"urea","HMDB00294;HMDB0000294",TRUE,TRUE,TRUE,4,6
"79",16704,0,"C9H12N2O6","InChI=1S/C9H12N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16/h1-2,4,6-8,12,14-15H,3H2,(H,10,13,16)/t4-,6-,7-,8-/m1/s1","DRTQHJPVMGBUCF-XVFCMESISA-N","C00299",244.20146,244.06954,"uridine;1-beta-D-ribofuranosylpyrimidine-2,4(1H,3H)-dione;1-beta-D-ribofuranosyluracil;beta-Uridine;u;Urd;Uridin",3,"OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(=O)[nH]c1=O",16704,"uridine","HMDB00296;HMDB0000296",TRUE,TRUE,TRUE,4,6
"80",17771,-1,"C6H5N2O2","InChI=1S/C6H6N2O2/c9-6(10)2-1-5-3-7-4-8-5/h1-4H,(H,7,8)(H,9,10)/p-1/b2-1+","LOIYMIARKYCTBW-OWOJBTEDSA-M",NA,137.11618,137.03565,"trans-urocanate;(E)-3-(imidazol-4-yl)propenoate",3,"[O-]C(=O)\C=C\c1c[nH]cn1",17771,"trans-urocanate",NA,TRUE,TRUE,TRUE,4,0
"81",14321,-1,"C5H8NO4","InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/p-1","WHUUTDBJXJRKMK-UHFFFAOYSA-M",NA,146.12136,146.04588,"glutamate(1-);2-ammoniopentanedioate;glutamate;glutamic acid monoanion",3,"[NH3+]C(CCC([O-])=O)C([O-])=O",14321,"glutamate",NA,TRUE,TRUE,FALSE,2,0
"82",28300,0,"C5H10N2O3","InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)","ZDXPYRJPNDTMRX-UHFFFAOYSA-N","C00303",146.14458,146.06914,"glutamine;2,5-diamino-5-oxopentanoic acid;2-amino-4-carbamoylbutanoic acid;2-Aminoglutaramic acid;glutamic acid gamma-amide;Glutamin;Glutaminsaeure-5-amid;Hgln",3,"NC(CCC(N)=O)C(O)=O",28300,"glutamine","HMDB30886;HMDB0030886",TRUE,TRUE,TRUE,4,6
"83",26986,0,"C4H9NO3",NA,NA,NA,119.119,119.05824,"threonine;Threonin",3,NA,26986,"threonine",NA,TRUE,TRUE,TRUE,4,0
"84",27897,0,"C11H12N2O2","InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)","QIVBCDIJIAJPQS-UHFFFAOYSA-N","C00806",204.22526,204.08988,"tryptophan;2-amino-3-(1H-indol-3-yl)propanoic acid;alpha-Amino-beta-(3-indolyl)-propionic acid;alpha-amino-beta-3-indolepropionic acid;beta-3-indolylalanine;Htrp;triptofano;Trp;tryptophane;W",3,"NC(Cc1c[nH]c2ccccc12)C(O)=O",27897,"tryptophan","HMDB0030396;HMDB30396",TRUE,TRUE,TRUE,4,6
"85",27266,0,"C5H11NO2","InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)","KZSNJWFQEVHDMF-UHFFFAOYSA-N","C16436",117.14638,117.07898,"valine;2-amino-3-methylbutanoic acid;DL-valine;Hval;Valin;valina",3,"CC(C)C(N)C(O)=O",27266,"valine",NA,TRUE,TRUE,TRUE,4,3
"86",32544,-1,"C6H4NO2","InChI=1S/C6H5NO2/c8-6(9)5-2-1-3-7-4-5/h1-4H,(H,8,9)/p-1","PVNIIMVLHYAWGP-UHFFFAOYSA-M",NA,122.1015,122.02475,"nicotinate;3-pyridinecarboxylate",3,"[O-]C(=O)c1cccnc1",32544,"nicotinate",NA,TRUE,TRUE,TRUE,4,0
"87",17234,0,"C6H12O6",NA,NA,"C00293",180.15588,180.06339,"glucose;DL-glucose;Glc;Glukose",3,NA,17234,"glucose",NA,TRUE,TRUE,TRUE,4,3
"88",16335,0,"C10H13N5O4","InChI=1S/C10H13N5O4/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(18)6(17)4(1-16)19-10/h2-4,6-7,10,16-18H,1H2,(H2,11,12,13)/t4-,6-,7-,10-/m1/s1","OIRDTQYFTABQOQ-KQYNXXCUSA-N","C00212",267.24152,267.09675,"adenosine;(2R,3R,4S,5R)-2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol;6-Amino-9-beta-D-ribofuranosyl-9H-purine;9-beta-D-Ribofuranosidoadenine;9-beta-D-ribofuranosyl-9H-purin-6-amine;Ade-Rib;Adenine Deoxyribonucleoside;Adenocard;Adenocor;Adenoscan;Adenosin;Adenyldeoxyriboside;Ado;beta-D-Adenosine;Deoxyadenosine;Desoxyadenosine",3,"Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O",16335,"adenosine","HMDB00050;HMDB0000050",TRUE,TRUE,TRUE,4,6
"89",15356,0,"C3H7NO2S","InChI=1S/C3H7NO2S/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)","XUJNEKJLAYXESH-UHFFFAOYSA-N","C00736",121.15922,121.01975,"cysteine;2-amino-3-mercaptopropanoic acid;2-Amino-3-mercaptopropionic acid;2-amino-3-sulfanylpropanoic acid;C;cisteina;Cys;Cystein;Hcys;Zystein",3,"NC(CS)C(O)=O",15356,"cysteine",NA,TRUE,TRUE,TRUE,4,3
"90",37684,0,"C6H12O6",NA,NA,NA,180.156,180.06339,"mannose;Man",3,NA,37684,"mannose",NA,TRUE,TRUE,TRUE,4,0
"91",17724,0,"C4H9NO2","InChI=1S/C4H9NO2/c1-5(2)3-4(6)7/h3H2,1-2H3,(H,6,7)","FFDGPVCHZBVARC-UHFFFAOYSA-N","C01026",103.1198,103.06333,"N,N-dimethylglycine;(dimethylamino)acetic acid;2-(Dimethylamino)acetic acid;Dimethylglycine;N,N-Dimethylaminoacetic acid;N-Methylsarcosine",3,"CN(C)CC(O)=O",17724,"dimethylglycine","HMDB00092;HMDB0000092",TRUE,FALSE,FALSE,2,6
"92",16449,0,"C3H7NO2","InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)","QNAYBMKLOCPYGJ-UHFFFAOYSA-N","C01401",89.09322,89.04768,"alanine;2-Aminopropanoic acid;2-Aminopropionic acid;A;ALA;Alanin;alanina",3,"CC(N)C(O)=O",16449,"alanine","HMDB0062251;HMDB62251",TRUE,TRUE,TRUE,4,6
"93",18186,0,"C9H11NO3","InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)","OUYCCCASQSFEME-UHFFFAOYSA-N","C01536",181.18858,181.07389,"tyrosine;2-amino-3-(4-hydroxyphenyl)propanoic acid;2-Amino-3-(p-hydroxyphenyl)propionic acid;3-(p-Hydroxyphenyl)alanine;tirosina;Tyr;Tyrosin;Y",3,"NC(Cc1ccc(O)cc1)C(O)=O",18186,"tyrosine",NA,TRUE,TRUE,TRUE,4,3
"94",17802,0,"C9H12N2O6","InChI=1S/C9H12N2O6/c12-2-4-5(13)6(14)7(17-4)3-1-10-9(16)11-8(3)15/h1,4-7,12-14H,2H2,(H2,10,11,15,16)/t4-,5-,6-,7+/m1/s1","PTJWIQPHWPFNBW-GBNDHIKLSA-N","C02067",244.20146,244.06954,"pseudouridine;(1S)-1,4-anhydro-1-(2,4-dioxo-1,2,3,4-tetrahydropyrimidin-5-yl)-D-ribitol;5-(beta-D-ribofuranosyl)uracil;beta-Pseudouridine;p;Psi-uridine",3,"OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)c1c[nH]c(=O)[nH]c1=O",17802,"pseudouridine","HMDB00767;HMDB0000767",TRUE,TRUE,TRUE,4,6
